# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Açılış adları kaynaktaki gibi, İngilizce.
A57|Benko Gambit: Zaitsev|5...axb5 6.e4 b4|d4 Nf6 c4 c5 d5 b5 cxb5 a6 Nc3 axb5 e4 b4
A57|Benko Gambit: Zaitsev|8.Bf4|d4 Nf6 c4 c5 d5 b5 cxb5 a6 Nc3 axb5 e4 b4 Nb5 d6 Bf4
A57|Benko Gambit: Zaitsev|8.Nf3|d4 Nf6 c4 c5 d5 b5 cxb5 a6 Nc3 axb5 e4 b4 Nb5 d6 Nf3
A57|Benko Gambit: Zaitsev|Nescafe Frappe Attack|d4 Nf6 c4 c5 d5 b5 cxb5 a6 Nc3 axb5 e4 b4 Nb5 d6 Bc4
A57|Benko Gambit: Zaitsev|8.Bf4 g5|d4 Nf6 c4 c5 d5 b5 cxb5 a6 Nc3 axb5 e4 b4 Nb5 d6 Bf4 g5
A00|Benko Opening|Ana Hat (1 hamle-1)|g3
A00|Benko Opening|Ana Hat (1 hamle-2)|g3 d5
A00|Benko Opening|Ana Hat (1...Nf6)|g3 Nf6
A00|Benko Opening|Ana Hat (1...e5)|g3 e5
A00|Benko Opening|Symmetrical|g3 g6
A00|Benko Opening|Ana Hat (2 hamle)|g3 d5 Bg2
A00|Benko Opening|Ana Hat (2...Nf6)|g3 d5 Bg2 Nf6
A00|Benko Opening|Ana Hat (2...c6)|g3 d5 Bg2 c6
A00|Benko Opening|Ana Hat (2...e5)|g3 d5 Bg2 e5
A56|Benoni|2...c5|d4 Nf6 c4 c5
A56|Benoni|3.dxc5|d4 Nf6 c4 c5 dxc5
A56|Benoni, 3.d5|3.d5|d4 Nf6 c4 c5 d5
A56|Benoni, 3.d5|3.d5 a6|d4 Nf6 c4 c5 d5 a6
A56|Benoni, 3.d5|Vulture|d4 Nf6 c4 c5 d5 Ne4
A56|Benoni, 3.d5|Bronstein's Gambit|d4 Nf6 c4 c5 d5 g6 Nc3 d6 e4 b5
A56|Benoni, 3.d5, 3...d6|3.d5 d6|d4 Nf6 c4 c5 d5 d6
A56|Benoni, 3.d5, 3...d6|3.d5 d6 4.Nc3 g6|d4 Nf6 c4 c5 d5 d6 Nc3 g6
A56|Benoni, 3.d5, 3...d6|3.d5 d6 4.Nc3 g6 5.e4 Bg7|d4 Nf6 c4 c5 d5 d6 Nc3 g6 e4 Bg7
A56|Benoni, 3.d5, 3...d6|3.d5 d6 4.Nc3 g6 5.e4 Bg7 6.Bd3|d4 Nf6 c4 c5 d5 d6 Nc3 g6 e4 Bg7 Bd3
A56|Benoni, 3.d5, 3...d6|3.d5 d6 4.Nc3 g6 5.e4 Bg7 6.f3|d4 Nf6 c4 c5 d5 d6 Nc3 g6 e4 Bg7 f3
A60|Benoni, 3.d5, 3...e6|3.d5 e6|d4 Nf6 c4 c5 d5 e6
A60|Benoni, 3.d5, 3...e6, 4.Nc3|4.Nc3|d4 Nf6 c4 c5 d5 e6 Nc3
A60|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A60)|4.Nc3 exd5 5.Nxd5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 Nxd5
A60|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A60)|4.Nc3 exd5 5.cxd5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5
A60|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A60)|4.Nc3 exd5 5.cxd5 d6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6
A60|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A60)|4.Nc3 exd5 5.cxd5 g6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 g6
A60|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A60)|Snake Variation|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 Bd6
A60|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A60)|4.Nc3 exd5 5.cxd5 d6 6.Nf3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|6.Nf3 g6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|6.Nf3 g6 7.Bf4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 Bf4
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|6.Nf3 g6 7.h3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 h3
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|Fianchetto Variation|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 g3
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|Nimzowitsch Variation|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 Nd2
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|Uhlmann Variation|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 Bg5
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|6.Nf3 g6 7.Bf4 Bg7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 Bf4 Bg7
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|6.Nf3 g6 7.Bf4 a6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 Bf4 a6
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|6.Nf3 g6 7.Bf4 Bg7 8.Nd2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 Bf4 Bg7 Nd2
A61|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A61)|6.Nf3 g6 7.Bf4 Bg7 8.Qa4+|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 Bf4 Bg7 Qa4+
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 Be7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 Be7
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bd3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bd3
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bf4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bf4
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.h3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 h3
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|Sämisch (6.e4 g6 7.f3)|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 f3
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bf4 a6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bf4 a6
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bd3 Bg7 8.Nge2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bd3 Bg7 Nge2
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bd3 Bg7 8.h3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bd3 Bg7 h3
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bd3 Bg7 8.Nge2 O-O|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bd3 Bg7 Nge2 O-O
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bf4 a6 8.Nf3 b5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bf4 a6 Nf3 b5
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bd3 Bg7 8.Nge2 O-O 9.O-O|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bd3 Bg7 Nge2 O-O O-O
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bf4 a6 8.Nf3 b5 9.Qe2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bf4 a6 Nf3 b5 Qe2
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bd3 Bg7 8.Nge2 O-O 9.O-O Na6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bd3 Bg7 Nge2 O-O O-O Na6
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bd3 Bg7 8.Nge2 O-O 9.O-O a6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bd3 Bg7 Nge2 O-O O-O a6
A65|Benoni, 3.d5, 3...e6, 4.Nc3, 4...exd5 (A65)|6.e4 g6 7.Bd3 Bg7 8.Nge2 O-O 9.O-O b6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Bd3 Bg7 Nge2 O-O O-O b6
A60|Benoni, 3.d5, 3...e6, 4.Nf3|4.Nf3|d4 Nf6 c4 c5 d5 e6 Nf3
A60|Benoni, 3.d5, 3...e6, 4.Nf3|4.Nf3 exd5 5.cxd5|d4 Nf6 c4 c5 d5 e6 Nf3 exd5 cxd5
A60|Benoni, 3.d5, 3...e6, 4.Nf3|Snake Variation vs. 4.Nf3|d4 Nf6 c4 c5 d5 e6 Nf3 exd5 cxd5 Bd6
A60|Benoni, 3.d5, 3...e6, 4.g3|4.g3|d4 Nf6 c4 c5 d5 e6 g3
A60|Benoni, 3.d5, 3...e6, 4.g3|4.g3 exd5 5.cxd5 b5|d4 Nf6 c4 c5 d5 e6 g3 exd5 cxd5 b5
A56|Benoni, 3.e3|2...c5 3.e3|d4 Nf6 c4 c5 e3
A56|Benoni, 3.e3|2...c5 3.e3 e6|d4 Nf6 c4 c5 e3 e6
A56|Benoni, 3.e3|2...c5 3.e3 g6|d4 Nf6 c4 c5 e3 g6
A56|Benoni, 3.e3|2...c5 3.e3 g6 4.Nc3|d4 Nf6 c4 c5 e3 g6 Nc3
A56|Benoni: 3.d5 g6|Ana Hat (3 hamle)|d4 Nf6 c4 c5 d5 g6
A56|Benoni: 3.d5 g6|Ana Hat (4.Nc3)|d4 Nf6 c4 c5 d5 g6 Nc3
A70|Benoni: Classical|Ana Hat|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3
A70|Benoni: Classical, 7...Bg7|7...Bg7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7
A70|Benoni: Classical, 7...Bg7, 8.Bd3|8.Bd3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Bd3
A70|Benoni: Classical, 7...Bg7, 8.Bd3|8.Bd3 O-O 9.O-O|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Bd3 O-O O-O
A70|Benoni: Classical, 7...Bg7, 8.Be2|8.Be2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2
A70|Benoni: Classical, 7...Bg7, 8.Be2|8.Be2 a6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 a6
A72|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O|8.Be2 O-O|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O
A72|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O|8.Be2 O-O 9.Nd2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O Nd2
A72|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.Bf4|8.Be2 O-O 9.Bf4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O Bf4
A72|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.Bf4|8.Be2 O-O 9.Bf4 a6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O Bf4 a6
A72|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.Bf4|8.Be2 O-O 9.Bf4 b5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O Bf4 b5
A72|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.Bg5|8.Be2 O-O 9.Bg5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O Bg5
A72|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.Bg5|8.Be2 O-O 9.Bg5 h6 10.Bh4 g5 11.Bg3 Nh5 12.Nd2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O Bg5 h6 Bh4 g5 Bg3 Nh5 Nd2
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O Bg4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Bg4
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O Na6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Na6
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O Nbd7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Nbd7
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O Bg4 10.Bf4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Bg4 Bf4
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O Bg4 10.Bg5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Bg4 Bg5
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O Bg4 10.h3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Bg4 h3
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O Na6 10.Nd2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Na6 Nd2
A74|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4
A73|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O Na6 10.Nd2 Nc7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O Na6 Nd2 Nc7
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4
A74|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Nbd7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Nbd7
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bf4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bf4
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bg5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bg5
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Nd2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Nd2
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.h3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 h3
A74|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Nbd7 11.Bf4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Nbd7 Bf4
A74|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Nbd7 11.Bg5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Nbd7 Bg5
A74|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Nbd7 11.Nd2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Nbd7 Nd2
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bf4 Bxf3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bf4 Bxf3
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bf4 Qe7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bf4 Qe7
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bf4 Re8|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bf4 Re8
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bg5 h6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bg5 h6
A74|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Nbd7 11.Bf4 Qe7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Nbd7 Bf4 Qe7
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bf4 Bxf3 12.Bxf3 Qe7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bf4 Bxf3 Bxf3 Qe7
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bf4 Bxf3 12.Bxf3 Qe7 13.Re1|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bf4 Bxf3 Bxf3 Qe7 Re1
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bf4 Re8 12.Nd2 Bxe2 13.Qxe2 Nh5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bf4 Re8 Nd2 Bxe2 Qxe2 Nh5
A75|Benoni: Classical, 7...Bg7, 8.Be2, 8...O-O, 9.O-O|9.O-O a6 10.a4 Bg4 11.Bf4 Bxf3 12.Bxf3 Qe7 with 14.a5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Be2 O-O O-O a6 a4 Bg4 Bf4 Bxf3 Bxf3 Qe7 Re1 Nbd7 a5
A70|Benoni: Classical, 7...Bg7, 8.Bf4|8.Bf4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Bf4
A70|Benoni: Classical, 7...Bg7, 8.Bf4|8.Bf4 O-O 9.Nd2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Bf4 O-O Nd2
A71|Benoni: Classical, 7...Bg7, 8.Bg5|8.Bg5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Bg5
A71|Benoni: Classical, 7...Bg7, 8.Bg5|8.Bg5 h6 9.Bh4 a6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Bg5 h6 Bh4 a6
A71|Benoni: Classical, 7...Bg7, 8.Bg5|8.Bg5 h6 9.Bh4 g5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Bg5 h6 Bh4 g5
A71|Benoni: Classical, 7...Bg7, 8.Bg5|8.Bg5 h6 9.Bh4 a6 10.Nd2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Bg5 h6 Bh4 a6 Nd2
A71|Benoni: Classical, 7...Bg7, 8.Bg5|8.Bg5 h6 9.Bh4 a6 10.Nd2 b5 11.Be2|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Bg5 h6 Bh4 a6 Nd2 b5 Be2
A70|Benoni: Classical, 7...Bg7, 8.Qa4+|8.Qa4+|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Qa4+
A70|Benoni: Classical, 7...Bg7, 8.Qa4+|8.Qa4+ Bd7 9.Qb3 Qc7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 Qa4+ Bd7 Qb3 Qc7
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 Bd7|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 Bd7
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 Na6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 Na6
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 Re8|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 Re8
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 a6|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 a6
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 b5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 b5
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 a6 10.a4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 a6 a4
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 b5 10.Bxb5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 b5 Bxb5
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 b5 10.Nxb5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 b5 Nxb5
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 Re8 10.O-O c4|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 Re8 O-O c4
A70|Benoni: Classical, 7...Bg7, 8.h3|8.h3 O-O 9.Bd3 a6 10.O-O b5|d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 e4 g6 Nf3 Bg7 h3 O-O Bd3 a6 O-O b5
