# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Aile adları Türkçeleştirildi; varyant adları kaynaktaki gibi.
D07|Vezir Gambiti Reddedildi|Chigorin, 3.cxd5, Main Line|d4 d5 c4 Nc6 cxd5 Qxd5 e3 e5 Nc3 Bb4 Bd2 Bxc3
D07|Vezir Gambiti Reddedildi|Chigorin, 3.cxd5, Main Line, 7.bxc3|d4 d5 c4 Nc6 cxd5 Qxd5 e3 e5 Nc3 Bb4 Bd2 Bxc3 bxc3
D07|Vezir Gambiti Reddedildi|Chigorin, 3.e3|d4 d5 c4 Nc6 e3
D07|Vezir Gambiti Reddedildi|Chigorin, Lazard Gambit|d4 d5 c4 Nc6 Nf3 e5
D07|Vezir Gambiti Reddedildi|Chigorin, Tartakower Gambit|d4 d5 c4 Nc6 Nc3 e5
D08|Vezir Gambiti Reddedildi|Albin Countergambit|d4 d5 c4 e5
D08|Vezir Gambiti Reddedildi|Albin, 3.dxe5|d4 d5 c4 e5 dxe5
D08|Vezir Gambiti Reddedildi|Albin, 3.dxe5 d4|d4 d5 c4 e5 dxe5 d4
D08|Vezir Gambiti Reddedildi|Albin, 3.e3|d4 d5 c4 e5 e3
D08|Vezir Gambiti Reddedildi|Albin, 4.Nf3|d4 d5 c4 e5 dxe5 d4 Nf3
D08|Vezir Gambiti Reddedildi|Albin, 4.Nf3 Nc6|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6
D08|Vezir Gambiti Reddedildi|Albin, 4.Nf3 Nc6 5.a3|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3
D08|Vezir Gambiti Reddedildi|Albin, 4.Nf3 Nc6 5.a3 Be6|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 Be6
D08|Vezir Gambiti Reddedildi|Albin, 4.Nf3 Nc6 5.a3 Bg4|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 Bg4
D08|Vezir Gambiti Reddedildi|Albin, 4.Nf3 Nc6 5.a3 Bg4 6.Nbd2|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 Bg4 Nbd2
D08|Vezir Gambiti Reddedildi|Albin, 4.Nf3 Nc6 5.a3 a5|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 a5
D08|Vezir Gambiti Reddedildi|Albin, 4.a3|d4 d5 c4 e5 dxe5 d4 a3
D08|Vezir Gambiti Reddedildi|Albin, 4.e4|d4 d5 c4 e5 dxe5 d4 e4
D08|Vezir Gambiti Reddedildi|Albin, Alapin Variation|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 Nbd2
D08|Vezir Gambiti Reddedildi|Albin, Alapin, 5...Bg4|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 Nbd2 Bg4
D08|Vezir Gambiti Reddedildi|Albin, Balogh Variation|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 Nbd2 Qe7
D08|Vezir Gambiti Reddedildi|Albin, Janowski Variation|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 Nbd2 f6
D08|Vezir Gambiti Reddedildi|Albin, Krenosz Variation|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 Nbd2 Bg4 h3 Bxf3 Nxf3 Bb4+ Bd2 Qe7
D08|Vezir Gambiti Reddedildi|Albin, Lasker Trap|d4 d5 c4 e5 dxe5 d4 e3 Bb4+ Bd2 dxe3
D09|Vezir Gambiti Reddedildi|Albin, 5.g3|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Be6|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Be6
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Be6 6.Bg2|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Be6 Bg2
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Be6 6.Nbd2|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Be6 Nbd2
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Be6 6.Nbd2 Qd7|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Be6 Nbd2 Qd7
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Be6 6.Nbd2 Qd7 7.Bg2|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Be6 Nbd2 Qd7 Bg2
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Be6 6.Nbd2 Qd7 7.Bg2 Nge7|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Be6 Nbd2 Qd7 Bg2 Nge7
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Be6 6.Nbd2 Qd7 7.Bg2 O-O-O|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Be6 Nbd2 Qd7 Bg2 O-O-O
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Be6 6.b3|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Be6 b3
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Bf5|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Bf5
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Bg4|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Bg4
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Bg4 6.Bg2 Qd7|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Bg4 Bg2 Qd7
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Bg4 6.Bg2 Qd7 7.O-O O-O-O|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Bg4 Bg2 Qd7 O-O O-O-O
D09|Vezir Gambiti Reddedildi|Albin, 5.g3 Nge7|d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Nge7
D10|Diemer-Duhm Gambit (DDG) vs. Slav/Caro-Kann|Ana Hat|d4 d5 c4 c6 e4
D10|Slav Defence|Ana Hat|d4 d5 c4 c6
D10|Slav Savunması|3.Bf4|d4 d5 c4 c6 Bf4
D10|Slav Savunması|3.Nc3|d4 d5 c4 c6 Nc3
D10|Slav Savunması|3.Nc3 Nf6|d4 d5 c4 c6 Nc3 Nf6
D10|Slav Savunması|3.Nc3 Nf6 4.Bg5|d4 d5 c4 c6 Nc3 Nf6 Bg5
D10|Slav Savunması|3.Nc3 Nf6 4.Bg5 dxc4|d4 d5 c4 c6 Nc3 Nf6 Bg5 dxc4
D10|Slav Savunması|3.Nc3 Nf6 4.e3|d4 d5 c4 c6 Nc3 Nf6 e3
D10|Slav Savunması|3.Nc3 Nf6 4.e3 Bf5|d4 d5 c4 c6 Nc3 Nf6 e3 Bf5
D10|Slav Savunması|3.Nc3 Nf6 4.e3 a6|d4 d5 c4 c6 Nc3 Nf6 e3 a6
D10|Slav Savunması|3.Nc3 Nf6 4.e3 a6 5.Bd3|d4 d5 c4 c6 Nc3 Nf6 e3 a6 Bd3
D10|Slav Savunması|3.Nc3 Nf6 4.e3 a6 5.Qc2|d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2
D10|Slav Savunması|3.Nc3 Nf6 4.e3 a6 5.Qc2 b5|d4 d5 c4 c6 Nc3 Nf6 e3 a6 Qc2 b5
D10|Slav Savunması|3.Nc3 dxc4|d4 d5 c4 c6 Nc3 dxc4
D10|Slav Savunması|3.Nc3 dxc4 4.a4|d4 d5 c4 c6 Nc3 dxc4 a4
D10|Slav Savunması|3.Nc3 dxc4 4.e3|d4 d5 c4 c6 Nc3 dxc4 e3
D10|Slav Savunması|3.Nc3 dxc4 4.e4|d4 d5 c4 c6 Nc3 dxc4 e4
D10|Slav Savunması|3.Nc3 dxc4 4.e4 b5|d4 d5 c4 c6 Nc3 dxc4 e4 b5
D10|Slav Savunması|3.Nc3 dxc4 4.e4 b5 5.a4|d4 d5 c4 c6 Nc3 dxc4 e4 b5 a4
D10|Slav Savunması|3.e3|d4 d5 c4 c6 e3
D10|Slav Savunması|3.e3 Bf5|d4 d5 c4 c6 e3 Bf5
D10|Slav Savunması|3.e3 Nf6|d4 d5 c4 c6 e3 Nf6
D10|Slav Savunması|3.g3|d4 d5 c4 c6 g3
D10|Slav Savunması|Exchange|d4 d5 c4 c6 cxd5
D10|Slav Savunması|Exchange|d4 d5 c4 c6 cxd5 cxd5
D10|Slav Savunması|Exchange, 4.Bf4|d4 d5 c4 c6 cxd5 cxd5 Bf4
D10|Slav Savunması|Exchange, 4.Nc3|d4 d5 c4 c6 cxd5 cxd5 Nc3
D10|Slav Savunması|Exchange, 4.Nc3 Nf6|d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6
D10|Slav Savunması|Exchange, 4.Nc3 Nf6 5.Bf4|d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Bf4
D10|Slav Savunması|Exchange, 4.Nc3 Nf6 5.Bf4 Nc6|d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Bf4 Nc6
D10|Slav Savunması|Exchange, 4.Nc3 Nf6 5.Bf4 Nc6 6.e3|d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Bf4 Nc6 e3
D10|Slav Savunması|Exchange, 4.Nc3 Nf6 5.Bf4 Nc6 6.e3 a6|d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Bf4 Nc6 e3 a6
D10|Slav Savunması|Exchange, 4.Nf3|d4 d5 c4 c6 cxd5 cxd5 Nf3
D10|Slav Savunması|Winawer Countergambit|d4 d5 c4 c6 Nc3 e5
D10|Slav Savunması|Winawer Countergambit Accepted|d4 d5 c4 c6 Nc3 e5 dxe5
D10|Slav Savunması|Winawer Countergambit Accepted, 6.Bd2|d4 d5 c4 c6 Nc3 e5 dxe5 d4 Ne4 Qa5+ Bd2
D10|Slav Savunması|Winawer Countergambit Accepted, 6.Nd2|d4 d5 c4 c6 Nc3 e5 dxe5 d4 Ne4 Qa5+ Nd2
D10|Slav Savunması|Winawer Countergambit, 4.cxd5|d4 d5 c4 c6 Nc3 e5 cxd5
D10|Slav Savunması|Winawer Countergambit, 4.cxd5 cxd5 5.Nf3|d4 d5 c4 c6 Nc3 e5 cxd5 cxd5 Nf3
D10|Slav Savunması|Winawer Countergambit, 4.cxd5 cxd5 5.dxe5|d4 d5 c4 c6 Nc3 e5 cxd5 cxd5 dxe5
D11|Slav Savunması|3.Nf3|d4 d5 c4 c6 Nf3
D11|Slav Savunması|3.Nf3 Bf5|d4 d5 c4 c6 Nf3 Bf5
D11|Slav Savunması|3.Nf3 Bf5 4.Nc3|d4 d5 c4 c6 Nf3 Bf5 Nc3
D11|Slav Savunması|3.Nf3 Bf5 4.Nc3 e6|d4 d5 c4 c6 Nf3 Bf5 Nc3 e6
D11|Slav Savunması|3.Nf3 Bf5 4.Nc3 e6 5.Qb3|d4 d5 c4 c6 Nf3 Bf5 Nc3 e6 Qb3
D11|Slav Savunması|3.Nf3 Bg4|d4 d5 c4 c6 Nf3 Bg4
D11|Slav Savunması|3.Nf3 Nf6|d4 d5 c4 c6 Nf3 Nf6
D11|Slav Savunması|3.Nf3 dxc4|d4 d5 c4 c6 Nf3 dxc4
D11|Slav Savunması|3.Nf3 dxc4 4.Nc3|d4 d5 c4 c6 Nf3 dxc4 Nc3
D11|Slav Savunması|3.Nf3 dxc4 4.e3|d4 d5 c4 c6 Nf3 dxc4 e3
D11|Slav Savunması|3.Nf3 dxc4 4.e3 Be6|d4 d5 c4 c6 Nf3 dxc4 e3 Be6
D11|Slav Savunması|3.Nf3 dxc4 4.e3 b5|d4 d5 c4 c6 Nf3 dxc4 e3 b5
D11|Slav Savunması|3.Nf3 dxc4 4.e3 b5 5.a4|d4 d5 c4 c6 Nf3 dxc4 e3 b5 a4
D11|Slav Savunması|3.Nf3 dxc4 4.e3 b5 5.a4 e6|d4 d5 c4 c6 Nf3 dxc4 e3 b5 a4 e6
D11|Slav Savunması|4.Qb3|d4 d5 c4 c6 Nf3 Nf6 Qb3
D11|Slav Savunması|4.Qc2|d4 d5 c4 c6 Nf3 Nf6 Qc2
D11|Slav Savunması|4.Qc2 g6 5.Bf4|d4 d5 c4 c6 Nf3 Nf6 Qc2 g6 Bf4
D11|Slav Savunması|4.e3|d4 d5 c4 c6 Nf3 Nf6 e3
D11|Slav Savunması|4.e3 Bg4|d4 d5 c4 c6 Nf3 Nf6 e3 Bg4
D11|Slav Savunması|4.e3 Bg4|d4 d5 c4 c6 Nf3 Nf6 e3 Bg4 Nc3
D11|Slav Savunması|4.e3 a6|d4 d5 c4 c6 Nf3 Nf6 e3 a6
D11|Slav Savunması|4.e3 g6|d4 d5 c4 c6 Nf3 Nf6 e3 g6
D11|Slav Savunması|Breyer Variation|d4 d5 c4 c6 Nf3 Nf6 Nbd2
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 Nbd2
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 Nbd2 Bd6
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 Nbd2 Be7
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5 Bg2
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5 Bg2 e6
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5 Bg2 e6 O-O
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5 Bg2 e6 O-O Nbd7
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5 Bg2 e6 O-O Be7
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5 Bg2 e6 O-O h6
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5 Bg2 e6 O-O h6 Nbd2
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5 Bg2 e6 O-O h6 Nc3
D11|Slav Savunması|Slav-Reti System|d4 d5 c4 c6 Nf3 Nf6 g3 Bf5 Bg2 e6 O-O h6 b3
D11|Slav Savunması|Slav-Reti with b3|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 b3
D11|Slav Savunması|Slav-Reti with b3|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 b3 Bd6
D11|Slav Savunması|Slav-Reti with b3|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 b3 Bd6 Bb2
D11|Slav Savunması|Slav-Reti with b3|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 b3 Bd6 Bb2 O-O Nbd2
D11|Slav Savunması|Slav-Reti with b3|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 b3 Be7
D11|Slav Savunması|Slav-Reti with b3|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 b3 Be7 Bb2
D11|Slav Savunması|Slav-Reti with b3|d4 d5 c4 c6 Nf3 Nf6 g3 Bg4 Bg2 e6 O-O Nbd7 b3 Be7 Bb2 O-O Nbd2
D12|Slav Savunması|4.e3 Bf5|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5
D12|Slav Savunması|4.e3 Bf5 5.Bd3|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Bd3
D12|Slav Savunması|4.e3 Bf5 5.Bd3 Bxd3|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Bd3 Bxd3
D12|Slav Savunması|4.e3 Bf5 5.Nc3|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3
D12|Slav Savunması|4.e3 Bf5 5.Nc3 e6|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6
D12|Slav Savunması|4.e3 Bf5 5.Nc3 e6 6.Bd3|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 Bd3
D12|Slav Savunması|4.e3 Bf5 5.Nc3 e6 6.Bd3 Bxd3|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 Bd3 Bxd3
D12|Slav Savunması|4.e3 Bf5 5.Nc3 e6 6.Bd3 Bxd3|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 Bd3 Bxd3 Qxd3
D12|Slav Savunması|4.e3 Bf5 5.Nc3 e6 6.Bd3 Bxd3 7.Qxd3 Nbd7|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 Bd3 Bxd3 Qxd3 Nbd7
D12|Slav Savunması|4.e3 Bf5 5.Nc3 e6 6.Be2|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 Be2
D12|Slav Savunması|4.e3 Bf5 5.Nc3 e6 6.Nh4|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 Nh4
D12|Slav Savunması|4.e3 Bf5 5.Nc3 e6 6.Nh4 Be4|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 Nh4 Be4
D12|Slav Savunması|4.e3 Bf5 5.Nc3 e6 6.Nh4 Bg4|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Nc3 e6 Nh4 Bg4
D12|Slav Savunması|4.e3 Bf5 5.Qb3|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 Qb3
D12|Slav Savunması|4.e3 Bf5 5.cxd5|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 cxd5
D12|Slav Savunması|4.e3 Bf5 5.cxd5|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 cxd5 cxd5
D12|Slav Savunması|4.e3 Bf5 5.cxd5 cxd5 6.Nc3|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 cxd5 cxd5 Nc3
D12|Slav Savunması|4.e3 Bf5 5.cxd5 cxd5 6.Nc3, Amsterdam Variation|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 cxd5 cxd5 Nc3 e6 Ne5 Nfd7
D12|Slav Savunması|4.e3 Bf5 5.cxd5 cxd5 6.Qb3|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 cxd5 cxd5 Qb3
D12|Slav Savunması|4.e3 Bf5 5.cxd5 cxd5 6.Qb3 Qc7|d4 d5 c4 c6 Nf3 Nf6 e3 Bf5 cxd5 cxd5 Qb3 Qc7
D13|Slav Savunması|Exchange|d4 d5 c4 c6 Nf3 Nf6 cxd5
D13|Slav Savunması|Exchange|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5
D13|Slav Savunması|Exchange, 5.Nc3|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3
D13|Slav Savunması|Exchange, 5.Nc3 Bf5|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Bf5
D13|Slav Savunması|Exchange, 5.Nc3 Nc6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6
D13|Slav Savunması|Exchange, 5.Nc3 a6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 a6
D13|Slav Savunması|Exchange, 5.Nc3 a6 6.Bf4|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 a6 Bf4
D13|Slav Savunması|Exchange, 5.Nc3 a6 6.Ne5|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 a6 Ne5
D13|Slav Savunması|Exchange, 5.Nc3 e6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 e6
D13|Slav Savunması|Exchange, 5.Nc3 e6 6.Bf4|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 e6 Bf4
D13|Slav Savunması|Exchange, 6.Bf4|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4
D13|Slav Savunması|Exchange, 6.Bf4 a6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 a6
D13|Slav Savunması|Exchange, 6.Bf4 a6 7.e3|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 a6 e3
D13|Slav Savunması|Exchange, 6.Bf4 a6 7.e3 Bg4|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 a6 e3 Bg4
D13|Slav Savunması|Exchange, 6.Bf4 a6 7.e3 Bg4 8.Be2|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 a6 e3 Bg4 Be2
D13|Slav Savunması|Exchange, 6.Bf4 e6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 e6
D13|Slav Savunması|Exchange, 6.Bf4 e6 7.e3|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 e6 e3
D13|Slav Savunması|Exchange, 6.Bf4 e6 7.e3 Bd6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 e6 e3 Bd6
D13|Slav Savunması|Exchange, 6.Bf4 e6 7.e3 Bd6 8.Bxd6 Qxd6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 e6 e3 Bd6 Bxd6 Qxd6
D13|Slav Savunması|Exchange, 6.Bf4 e6 7.e3 Be7|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 e6 e3 Be7
D14|Slav Savunması|Exchange, 6.Bf4 Bf5|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5
D14|Slav Savunması|Exchange, 6.Bf4 Bf5 7.e3|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3
D14|Slav Savunması|Exchange, 6.Bf4 Bf5 7.e3 a6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 a6
D14|Slav Savunması|Exchange, 6.Bf4 Bf5 7.e3 e6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6
D14|Slav Savunması|Exchange, 8.Bb5|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bb5
D14|Slav Savunması|Exchange, 8.Bb5 Nd7|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bb5 Nd7
D14|Slav Savunması|Exchange, 8.Bb5 Nd7 9.Qa4|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bb5 Nd7 Qa4
D14|Slav Savunması|Exchange, 8.Bd3|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bd3
D14|Slav Savunması|Exchange, 8.Bd3 Bxd3 9.Qxd3 Bd6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bd3 Bxd3 Qxd3 Bd6
D14|Slav Savunması|Exchange, 8.Bd3 Bxd3 9.Qxd3 Bd6 10.Bxd6 Qxd6|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bd3 Bxd3 Qxd3 Bd6 Bxd6 Qxd6
D14|Slav Savunması|Exchange, 8.Bd3 Main Line|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bd3 Bxd3 Qxd3 Bd6 Bxd6 Qxd6 O-O O-O
D14|Slav Savunması|Exchange, 8.Bd3 Main Line, 12.Rac1|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bd3 Bxd3 Qxd3 Bd6 Bxd6 Qxd6 O-O O-O Rac1
D14|Slav Savunması|Exchange, 8.Bd3 Main Line, 12.Rfc1|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bd3 Bxd3 Qxd3 Bd6 Bxd6 Qxd6 O-O O-O Rfc1
D14|Slav Savunması|Exchange, 8.Bd3 Main Line, 12.Rfc1 Rfc8|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Bd3 Bxd3 Qxd3 Bd6 Bxd6 Qxd6 O-O O-O Rfc1 Rfc8
D14|Slav Savunması|Exchange, 8.Ne5|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Ne5
D14|Slav Savunması|Exchange, 8.Qb3|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Qb3
D14|Slav Savunması|Exchange, Trifunovic Variation|d4 d5 c4 c6 Nf3 Nf6 cxd5 cxd5 Nc3 Nc6 Bf4 Bf5 e3 e6 Qb3 Bb4
D15|Slav Savunması|4.Nc3|d4 d5 c4 c6 Nf3 Nf6 Nc3
D15|Slav Savunması|4.Nc3 Bf5|d4 d5 c4 c6 Nf3 Nf6 Nc3 Bf5
D15|Slav Savunması|4.Nc3 Bf5 5.Qb3|d4 d5 c4 c6 Nf3 Nf6 Nc3 Bf5 Qb3
D15|Slav Savunması|Accepted|d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4
D15|Slav Savunması|Accepted, 5.Ne5|d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 Ne5
D15|Slav Savunması|Accepted, Alekhine|d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 e3
D15|Slav Savunması|Accepted, Alekhine: 5...b5 6.a4 b4|d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 e3 b5 a4 b4
D15|Slav Savunması|Accepted, Alekhine: 5...b5 6.a4 b4 7.Nb1|d4 d5 c4 c6 Nf3 Nf6 Nc3 dxc4 e3 b5 a4 b4 Nb1
D15|Slav Savunması|Chameleon Variation|d4 d5 c4 c6 Nf3 Nf6 Nc3 a6
D15|Slav Savunması|Chameleon, 5.Bg5|d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 Bg5
D15|Slav Savunması|Chameleon, 5.Ne5|d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 Ne5
D15|Slav Savunması|Chameleon, 5.a4|d4 d5 c4 c6 Nf3 Nf6 Nc3 a6 a4
